scenario_id,destination,data_grade,approved,purpose,role,device_trust,source_object_id,content_json,expected_baseline,expected_proposed,mode,experiment_run_id,run_id,attempt_id,status_code,actual,expected,matches_expected,latency_ms,error
C01,public,O,true,public_disclosure,publisher,trusted,OBJ-O-001,"{""statistic"": ""aggregate delinquency rate"", ""value"": 3.2}",allow,allow,proposed,proposed-20260814T043229Z,25,C01-r025,200,allow,allow,true,7.103900,
C01,public,O,true,public_disclosure,publisher,trusted,OBJ-O-001,"{""statistic"": ""aggregate delinquency rate"", ""value"": 3.2}",allow,allow,proposed,proposed-20260814T043229Z,26,C01-r026,200,allow,allow,true,5.707700,
C01,public,O,true,public_disclosure,publisher,trusted,OBJ-O-001,"{""statistic"": ""aggregate delinquency rate"", ""value"": 3.2}",allow,allow,proposed,proposed-20260814T043229Z,27,C01-r027,200,allow,allow,true,7.033300,
C01,public,O,true,public_disclosure,publisher,trusted,OBJ-O-001,"{""statistic"": ""aggregate delinquency rate"", ""value"": 3.2}",allow,allow,proposed,proposed-20260814T043229Z,28,C01-r028,200,allow,allow,true,5.352700,
C01,public,O,true,public_disclosure,publisher,trusted,OBJ-O-001,"{""statistic"": ""aggregate delinquency rate"", ""value"": 3.2}",allow,allow,proposed,proposed-20260814T043229Z,29,C01-r029,200,allow,allow,true,6.830900,
C01,public,O,true,public_disclosure,publisher,trusted,OBJ-O-001,"{""statistic"": ""aggregate delinquency rate"", ""value"": 3.2}",allow,allow,proposed,proposed-20260814T043229Z,30,C01-r030,200,allow,allow,true,5.569700,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,1,C02-r001,200,allow,allow,true,7.078400,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,2,C02-r002,200,allow,allow,true,6.061100,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,3,C02-r003,200,allow,allow,true,5.965600,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,4,C02-r004,200,allow,allow,true,8.538400,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,5,C02-r005,200,allow,allow,true,5.875000,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,6,C02-r006,200,allow,allow,true,6.545700,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,7,C02-r007,200,allow,allow,true,7.469100,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,8,C02-r008,200,allow,allow,true,6.318000,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,9,C02-r009,200,allow,allow,true,5.496100,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,10,C02-r010,200,allow,allow,true,6.400900,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,11,C02-r011,200,allow,allow,true,6.337300,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,12,C02-r012,200,allow,allow,true,8.298200,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,13,C02-r013,200,allow,allow,true,5.232200,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,14,C02-r014,200,allow,allow,true,5.712100,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,15,C02-r015,200,allow,allow,true,6.987700,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,16,C02-r016,200,allow,allow,true,5.355600,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,17,C02-r017,200,allow,allow,true,6.933800,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,18,C02-r018,200,allow,allow,true,6.875200,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,19,C02-r019,200,allow,allow,true,6.212500,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,20,C02-r020,200,allow,allow,true,6.959900,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,21,C02-r021,200,allow,allow,true,6.177900,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,22,C02-r022,200,allow,allow,true,5.569800,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,23,C02-r023,200,allow,allow,true,7.529100,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,24,C02-r024,200,allow,allow,true,6.006500,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,25,C02-r025,200,allow,allow,true,8.115300,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,26,C02-r026,200,allow,allow,true,5.875800,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,27,C02-r027,200,allow,allow,true,7.250000,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,28,C02-r028,200,allow,allow,true,5.534300,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,29,C02-r029,200,allow,allow,true,6.687000,
C02,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-002,"{""task"": ""summarize approved public report""}",allow,allow,proposed,proposed-20260814T043229Z,30,C02-r030,200,allow,allow,true,5.668900,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,1,C03-r001,403,deny,deny,true,7.253400,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,2,C03-r002,403,deny,deny,true,6.192400,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,3,C03-r003,403,deny,deny,true,6.969400,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,4,C03-r004,403,deny,deny,true,6.489300,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,5,C03-r005,403,deny,deny,true,7.606900,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,6,C03-r006,403,deny,deny,true,9.572000,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,7,C03-r007,403,deny,deny,true,6.859000,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,8,C03-r008,403,deny,deny,true,7.453200,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,9,C03-r009,403,deny,deny,true,9.089300,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,10,C03-r010,403,deny,deny,true,7.140800,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,11,C03-r011,403,deny,deny,true,6.065600,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,12,C03-r012,403,deny,deny,true,7.599700,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,13,C03-r013,403,deny,deny,true,6.832200,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,14,C03-r014,403,deny,deny,true,8.015100,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,15,C03-r015,403,deny,deny,true,7.494000,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,16,C03-r016,403,deny,deny,true,8.091800,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,17,C03-r017,403,deny,deny,true,10.889200,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,18,C03-r018,403,deny,deny,true,9.825500,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,19,C03-r019,403,deny,deny,true,7.847600,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,20,C03-r020,403,deny,deny,true,12.110900,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,21,C03-r021,403,deny,deny,true,7.973400,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,22,C03-r022,403,deny,deny,true,9.421600,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,23,C03-r023,403,deny,deny,true,6.930000,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,24,C03-r024,403,deny,deny,true,9.723300,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,25,C03-r025,403,deny,deny,true,13.073100,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,26,C03-r026,403,deny,deny,true,8.206600,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,27,C03-r027,403,deny,deny,true,8.475800,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,28,C03-r028,403,deny,deny,true,7.045000,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,29,C03-r029,403,deny,deny,true,6.709300,
C03,public,S,true,public_disclosure,publisher,trusted,OBJ-S-001,"{""internal_review"": ""confidential supervisory note""}",allow,deny,proposed,proposed-20260814T043229Z,30,C03-r030,403,deny,deny,true,9.439900,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,1,C04-r001,403,deny,deny,true,9.447600,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,2,C04-r002,403,deny,deny,true,7.258500,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,3,C04-r003,403,deny,deny,true,6.563100,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,4,C04-r004,403,deny,deny,true,6.055400,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,5,C04-r005,403,deny,deny,true,7.351600,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,6,C04-r006,403,deny,deny,true,5.973100,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,7,C04-r007,403,deny,deny,true,6.132500,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,8,C04-r008,403,deny,deny,true,7.779800,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,9,C04-r009,403,deny,deny,true,6.087200,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,10,C04-r010,403,deny,deny,true,5.951700,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,11,C04-r011,403,deny,deny,true,9.307000,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,12,C04-r012,403,deny,deny,true,6.053600,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,13,C04-r013,403,deny,deny,true,6.994900,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,14,C04-r014,403,deny,deny,true,7.914400,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,15,C04-r015,403,deny,deny,true,6.091500,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,16,C04-r016,403,deny,deny,true,7.429300,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,17,C04-r017,403,deny,deny,true,5.949100,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,18,C04-r018,403,deny,deny,true,6.062400,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,19,C04-r019,403,deny,deny,true,8.038200,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,20,C04-r020,403,deny,deny,true,5.898900,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,21,C04-r021,403,deny,deny,true,6.013200,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,22,C04-r022,403,deny,deny,true,8.378600,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,23,C04-r023,403,deny,deny,true,5.595800,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,24,C04-r024,403,deny,deny,true,7.304400,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,25,C04-r025,403,deny,deny,true,5.796600,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,26,C04-r026,403,deny,deny,true,5.746700,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,27,C04-r027,403,deny,deny,true,7.776700,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,28,C04-r028,403,deny,deny,true,6.127800,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,29,C04-r029,403,deny,deny,true,7.963400,
C04,external_ai,O,true,approved_ai_use,ai_user,trusted,OBJ-O-003,"{""resident_id"": ""900101-1234567"", ""task"": ""summarize""}",allow,deny,proposed,proposed-20260814T043229Z,30,C04-r030,403,deny,deny,true,5.578200,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,1,C05-r001,403,deny,deny,true,6.328100,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,2,C05-r002,403,deny,deny,true,7.027800,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,3,C05-r003,403,deny,deny,true,7.092600,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,4,C05-r004,403,deny,deny,true,6.842700,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,5,C05-r005,403,deny,deny,true,7.104000,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,6,C05-r006,403,deny,deny,true,6.629100,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,7,C05-r007,403,deny,deny,true,7.691600,
